,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,57.986111111111114,57.986111111111114,57.986111111111114,57.986111111111114,57.986111111111114,57.986111111111114,57.986111111111114
1,Rio Branco-A104,24.479166666666664,24.479166666666664,24.444444444444443,36.97916666666667,36.97916666666667,36.94444444444444,24.444444444444443
2,Porto Walter-A136,11.38888888888889,11.38888888888889,11.369047619047619,11.38888888888889,11.38888888888889,11.369047619047619,39.94047619047619
3,Marechal Thaumaturgo-A137,35.019841269841265,35.019841269841265,35.019841269841265,63.47222222222222,63.49206349206349,63.47222222222222,35.019841269841265
4,Feijó-A138,0.0,0.0,0.0,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285
5,Epitaciolândia-A140,1.1706349206349207,1.1706349206349207,1.1706349206349207,8.432539682539684,8.432539682539684,8.293650793650793,28.789682539682538
6,Manaus-A101,18.94097222222222,18.94097222222222,18.836805555555554,18.94965277777778,18.94965277777778,18.84548611111111,18.84548611111111
7,Eirunepé-A109,5.972222222222222,5.972222222222222,5.972222222222222,29.65277777777778,29.65277777777778,29.305555555555557,5.972222222222222
8,Boca do Acre-A110,20.27777777777778,20.27777777777778,20.13888888888889,32.77777777777778,32.77777777777778,32.63888888888889,32.5
9,Lábrea-A111,10.45138888888889,10.45138888888889,10.381944444444445,10.45138888888889,10.45138888888889,10.381944444444445,10.381944444444445
10,Humaitá-A112,36.83943089430895,36.83943089430895,36.82249322493225,36.83943089430895,36.83943089430895,36.82249322493225,36.82249322493225
11,Apui-A113,8.003472222222221,8.003472222222221,7.968749999999999,8.003472222222221,8.003472222222221,7.968749999999999,45.46875
12,Coari-A117,12.676962676962678,12.676962676962678,12.676962676962678,12.676962676962678,12.676962676962678,12.676962676962678,12.676962676962678
13,Manacapuru-A119,0.9738186462324393,0.9738186462324393,0.9099616858237548,0.9738186462324393,0.9738186462324393,0.9099616858237548,0.9099616858237548
14,Autazes-A120,23.293963254593177,23.293963254593177,23.27755905511811,23.818897637795274,23.818897637795274,23.80249343832021,23.27755905511811
15,Itacoatiara-A121,11.283333333333333,11.283333333333333,11.266666666666666,11.283333333333333,11.283333333333333,11.266666666666666,11.283333333333333
16,Maués-A122,13.052208835341366,13.052208835341366,13.052208835341366,15.428380187416332,15.428380187416332,15.37817938420348,24.98326639892905
17,Parintins-A123,0.33524904214559387,0.33524904214559387,0.33524904214559387,0.33524904214559387,0.33524904214559387,0.33524904214559387,11.829501915708812
18,Urucará-A124,11.696194225721785,11.696194225721785,11.696194225721785,11.696194225721785,11.696194225721785,11.696194225721785,23.50721784776903
19,Rio Urubu-A125,2.5347222222222223,2.5347222222222223,2.5347222222222223,2.5347222222222223,2.5347222222222223,2.5347222222222223,2.5347222222222223
20,Presidente Figueiredo-A126,21.941137566137566,21.941137566137566,21.577380952380953,21.941137566137566,21.941137566137566,21.577380952380953,21.511243386243386
21,Barcelos-A128,13.310185185185187,13.310185185185187,13.310185185185187,19.692460317460316,19.692460317460316,19.527116402116402,13.310185185185187
22,Manicore-A133,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23,São Gabriel da Cachoeira-A134,20.02777777777778,20.02777777777778,20.02777777777778,20.02777777777778,20.02777777777778,20.02777777777778,20.02777777777778
24,Oiapoque-A242,15.25173611111111,15.25173611111111,15.243055555555557,17.71701388888889,17.71701388888889,17.65625,21.493055555555557
25,Tartarugalzinho-A243,22.30902777777778,22.30902777777778,21.84027777777778,24.20138888888889,24.20138888888889,23.62847222222222,24.40972222222222
26,Macapá-A249,56.018518518518526,56.018518518518526,55.87962962962963,56.018518518518526,56.018518518518526,55.87962962962963,55.87962962962963
27,Belém-A201,11.13095238095238,11.13095238095238,11.07638888888889,11.13095238095238,11.13095238095238,11.07638888888889,11.086309523809524
28,Castanhal-A202,13.9484126984127,13.9484126984127,13.938492063492063,26.636904761904763,26.855158730158728,26.517857142857142,13.958333333333334
29,Medicilandia-A209,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
30,Pacajá-A210,30.0,30.0,28.95061728395062,30.0,30.0,28.95061728395062,48.7962962962963
31,Placas-A211,15.015432098765432,15.015432098765432,15.015432098765432,15.015432098765432,15.015432098765432,15.015432098765432,26.141975308641975
32,Paragominas-A212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
