,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,43.05555555555556,43.05555555555556,43.05555555555556,43.05555555555556,43.05555555555556,43.05555555555556,43.05555555555556
1,Rio Branco-A104,12.51736111111111,12.51736111111111,12.51736111111111,12.51736111111111,12.51736111111111,12.51736111111111,12.51736111111111
2,Porto Walter-A136,23.015873015873016,23.015873015873016,22.956349206349206,23.015873015873016,23.015873015873016,22.956349206349206,42.46031746031746
3,Marechal Thaumaturgo-A137,33.69047619047619,33.69047619047619,33.69047619047619,51.40873015873015,52.32142857142858,52.22222222222223,33.69047619047619
4,Feijó-A138,10.238095238095237,10.238095238095237,10.178571428571429,14.642857142857144,14.642857142857144,14.603174603174605,24.444444444444443
5,Epitaciolândia-A140,1.607142857142857,1.607142857142857,1.607142857142857,9.801587301587302,9.801587301587302,9.563492063492063,15.892857142857142
6,Manaus-A101,26.29340277777778,26.29340277777778,25.789930555555557,27.057291666666668,27.057291666666668,26.553819444444443,25.78125
7,Eirunepé-A109,5.277777777777778,5.277777777777778,5.277777777777778,5.277777777777778,5.277777777777778,5.277777777777778,5.277777777777778
8,Boca do Acre-A110,11.753472222222221,11.753472222222221,11.527777777777779,11.753472222222221,11.753472222222221,11.527777777777779,11.527777777777779
9,Lábrea-A111,5.381944444444445,5.381944444444445,5.260416666666667,5.381944444444445,5.381944444444445,5.260416666666667,5.260416666666667
10,Humaitá-A112,25.017361111111114,25.017361111111114,25.017361111111114,25.017361111111114,25.017361111111114,25.017361111111114,25.017361111111114
11,Apui-A113,7.135416666666666,7.135416666666666,6.927083333333334,7.135416666666666,7.135416666666666,6.927083333333334,31.927083333333332
12,Coari-A117,20.225694444444446,20.225694444444446,20.19097222222222,20.225694444444446,20.225694444444446,20.19097222222222,20.19097222222222
13,Manacapuru-A119,0.7291666666666666,0.7291666666666666,0.7118055555555556,0.7291666666666666,0.7291666666666666,0.7118055555555556,0.7118055555555556
14,Autazes-A120,1.4583333333333333,1.4583333333333333,1.4409722222222223,1.4583333333333333,1.4583333333333333,1.4409722222222223,12.256944444444445
15,Itacoatiara-A121,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224
16,Maués-A122,13.819444444444445,13.819444444444445,13.784722222222223,14.913194444444445,14.913194444444445,14.67013888888889,26.28472222222222
17,Parintins-A123,21.07638888888889,21.07638888888889,21.07638888888889,21.07638888888889,21.07638888888889,21.07638888888889,33.576388888888886
18,Urucará-A124,0.017361111111111112,0.017361111111111112,0.017361111111111112,0.017361111111111112,0.017361111111111112,0.017361111111111112,22.93402777777778
19,Rio Urubu-A125,2.829861111111111,2.829861111111111,2.795138888888889,2.829861111111111,2.829861111111111,2.795138888888889,2.795138888888889
20,Presidente Figueiredo-A126,0.642361111111111,0.642361111111111,0.607638888888889,0.642361111111111,0.642361111111111,0.607638888888889,0.607638888888889
21,Barcelos-A128,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.052083333333333336,12.552083333333334
22,Manicore-A133,10.104166666666666,10.104166666666666,10.104166666666666,10.104166666666666,10.104166666666666,10.104166666666666,10.104166666666666
23,São Gabriel da Cachoeira-A134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Oiapoque-A242,11.527777777777779,11.527777777777779,11.258680555555555,11.944444444444445,11.944444444444445,11.605902777777779,11.258680555555555
25,Tartarugalzinho-A243,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
26,Macapá-A249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Belém-A201,20.122863247863247,20.122863247863247,20.026709401709404,20.122863247863247,20.122863247863247,20.026709401709404,20.026709401709404
28,Castanhal-A202,14.722222222222223,14.722222222222223,14.636752136752138,17.39316239316239,17.53205128205128,16.965811965811966,14.636752136752138
29,Medicilandia-A209,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112
