,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,46.21913580246913,46.21913580246913,46.2037037037037,46.21913580246913,46.21913580246913,46.2037037037037,46.2037037037037
1,Rio Branco-A104,32.79320987654321,32.79320987654321,32.77777777777778,32.79320987654321,32.79320987654321,32.77777777777778,32.77777777777778
2,Porto Walter-A136,15.833333333333332,15.813492063492063,15.714285714285714,15.813492063492063,15.813492063492063,15.714285714285714,32.59920634920635
3,Marechal Thaumaturgo-A137,31.805555555555554,31.805555555555554,31.805555555555554,57.14285714285714,57.14285714285714,57.14285714285714,31.805555555555554
4,Feijó-A138,38.344854070660524,38.344854070660524,38.24884792626728,38.344854070660524,38.344854070660524,38.24884792626728,52.07373271889401
5,Epitaciolândia-A140,9.734848484848484,9.734848484848484,9.621212121212121,14.90530303030303,14.90530303030303,14.545454545454545,18.181818181818183
6,Manaus-A101,17.655228758169937,17.655228758169937,17.524509803921568,17.655228758169937,17.655228758169937,17.524509803921568,17.53267973856209
7,Eirunepé-A109,20.194444444444446,20.194444444444446,20.194444444444446,20.194444444444446,20.194444444444446,20.194444444444446,20.194444444444446
8,Boca do Acre-A110,22.391975308641975,22.391975308641975,22.391975308641975,22.391975308641975,22.391975308641975,22.391975308641975,22.391975308641975
9,Lábrea-A111,11.604938271604938,11.604938271604938,11.604938271604938,11.604938271604938,11.604938271604938,11.604938271604938,11.62037037037037
10,Humaitá-A112,33.50308641975309,33.50308641975309,33.425925925925924,33.54938271604938,33.54938271604938,33.48765432098765,33.50308641975309
11,Apui-A113,2.0679012345679015,2.0679012345679015,1.9598765432098768,2.0679012345679015,2.0679012345679015,1.9598765432098768,53.827160493827165
12,Coari-A117,11.527777777777779,11.527777777777779,11.512345679012345,11.527777777777779,11.527777777777779,11.512345679012345,11.512345679012345
13,Manacapuru-A119,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098
14,Autazes-A120,5.540123456790123,5.540123456790123,5.447530864197531,15.262345679012345,15.262345679012345,15.169753086419755,5.447530864197531
15,Itacoatiara-A121,0.0,0.0,0.0,0.0,0.0,0.0,0.015432098765432098
16,Maués-A122,2.052469135802469,2.052469135802469,2.052469135802469,2.191358024691358,2.191358024691358,2.175925925925926,2.052469135802469
17,Parintins-A123,27.80864197530864,27.80864197530864,27.77777777777778,27.80864197530864,27.80864197530864,27.77777777777778,27.80864197530864
18,Urucará-A124,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,22.22222222222222
19,Rio Urubu-A125,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.0462962962962963
20,Presidente Figueiredo-A126,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963
21,Barcelos-A128,21.01851851851852,21.01851851851852,20.97222222222222,20.97222222222222,20.97222222222222,20.956790123456788,32.067901234567906
22,Manicore-A133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,São Gabriel da Cachoeira-A134,5.300925925925926,5.300925925925926,5.300925925925926,5.300925925925926,5.300925925925926,5.300925925925926,5.300925925925926
24,Oiapoque-A242,23.167963683527887,23.167963683527887,23.054474708171206,23.167963683527887,23.167963683527887,23.054474708171206,23.054474708171206
25,Tartarugalzinho-A243,12.642045454545455,12.642045454545455,12.642045454545455,12.642045454545455,12.642045454545455,12.642045454545455,12.642045454545455
26,Macapá-A249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Belém-A201,4.875992063492063,4.875992063492063,4.866071428571429,4.875992063492063,4.875992063492063,4.866071428571429,4.866071428571429
28,Castanhal-A202,0.6051587301587302,0.6051587301587302,0.6051587301587302,3.1448412698412698,3.1448412698412698,2.976190476190476,0.6051587301587302
29,Medicilandia-A209,0.015432098765432098,0.015432098765432098,0.0,0.015432098765432098,0.015432098765432098,0.0,0.0
30,Pacajá-A210,28.47222222222222,28.47222222222222,28.410493827160494,28.47222222222222,28.47222222222222,28.410493827160494,39.45987654320987
31,Placas-A211,16.913580246913583,16.913580246913583,16.75925925925926,16.913580246913583,16.913580246913583,16.75925925925926,16.75925925925926
32,Paragominas-A212,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098,0.015432098765432098
33,Tomé Açu-A213,25.123456790123456,25.123456790123456,24.953703703703702,26.172839506172842,26.172839506172842,25.91049382716049,24.953703703703702
34,Rondon do Pará-A214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Salinópolis-A215,4.62962962962963,4.62962962962963,4.62962962962963,4.62962962962963,4.62962962962963,4.62962962962963,4.62962962962963
36,Bragança-A226,0.06172839506172839,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963
37,Soure-A227,8.08641975308642,8.08641975308642,8.00925925925926,8.08641975308642,8.08641975308642,8.00925925925926,8.00925925925926
38,Tucuruí-A229,4.41358024691358,4.41358024691358,4.320987654320987,4.41358024691358,4.41358024691358,4.320987654320987,4.320987654320987
39,Serra dos Carajás-A230,2.845149253731343,2.845149253731343,2.845149253731343,2.845149253731343,2.845149253731343,2.845149253731343,2.845149253731343
40,Itaituba-A231,18.919753086419753,18.919753086419753,18.84259259259259,20.632716049382715,20.632716049382715,20.339506172839506,18.84259259259259
41,Óbidos-A232,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.0
42,Santana do Araguaia-A233,19.537037037037035,19.537037037037035,19.274691358024693,19.537037037037035,19.537037037037035,19.274691358024693,19.274691358024693
43,Tucumã-A234,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,Novo Repartimento-A235,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
45,Cametá-A236,11.126543209876544,11.126543209876544,11.126543209876544,11.141975308641976,11.17283950617284,11.157407407407408,22.237654320987655
46,Monte Alegre-A239,20.0,20.0,20.0,20.0,20.0,20.0,20.0
47,Marabá-A240,2.204861111111111,2.204861111111111,2.204861111111111,2.204861111111111,2.204861111111111,2.204861111111111,14.70486111111111
48,Conceição do Araguaia-A241,2.0599250936329585,2.0599250936329585,1.9975031210986267,2.0599250936329585,2.0599250936329585,1.9975031210986267,1.9975031210986267
49,Mina Palito-A246,30.396174863387976,30.396174863387976,30.145719489981786,30.396174863387976,30.396174863387976,30.145719489981786,30.145719489981786
50,Xinguara-A247,12.916666666666668,12.916666666666668,12.916666666666668,12.916666666666668,12.916666666666668,12.916666666666668,12.916666666666668
51,Capitão Poço-A248,0.0,0.0,0.0,0.0,0.0,0.0,0.02314814814814815
52,Santarém-A250,2.6129943502824857,2.6129943502824857,2.6129943502824857,2.6129943502824857,2.6129943502824857,2.6129943502824857,2.6129943502824857
53,Porto Velho-A925,19.59722222222222,19.59722222222222,19.458333333333332,19.611111111111114,19.611111111111114,19.47222222222222,19.458333333333332
54,Vilhena-A938,5.324074074074074,5.324074074074074,5.231481481481481,5.324074074074074,5.324074074074074,5.231481481481481,5.231481481481481
55,Cacoal-A939,11.327160493827162,11.327160493827162,11.126543209876544,11.327160493827162,11.327160493827162,11.126543209876544,12.916666666666668
56,Ariquemes-A940,10.95679012345679,10.95679012345679,10.833333333333334,10.95679012345679,10.95679012345679,10.833333333333334,10.833333333333334
57,Boa Vista-A135,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285
58,Palmas-A009,0.08101851851851852,0.08101851851851852,0.08101851851851852,0.08101851851851852,0.0925925925925926,0.08101851851851852,0.08101851851851852
59,Paranã-A010,10.462962962962962,10.462962962962962,10.3125,7.523148148148148,7.708333333333334,7.592592592592593,15.787037037037038
60,Peixe-A018,7.777777777777778,7.777777777777778,7.777777777777778,7.777777777777778,7.847222222222222,7.791666666666666,7.791666666666666
61,Gurupi-A019,0.0,0.0,0.0,0.0,0.05555555555555555,0.013888888888888888,0.0
62,Pedro Afonso-A020,14.180555555555555,14.180555555555555,14.055555555555554,14.180555555555555,14.180555555555555,14.055555555555554,14.055555555555554
63,Araguaina-A021,17.97222222222222,17.97222222222222,17.430555555555554,17.97222222222222,17.97222222222222,17.430555555555554,17.416666666666668
64,Dianópolis-A038,4.104938271604938,4.104938271604938,4.012345679012346,4.104938271604938,4.12037037037037,4.012345679012346,4.012345679012346
65,Formoso do Araguaia-A039,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,8.37962962962963,8.348765432098764,8.333333333333332
66,Mateiros-A040,2.9166666666666665,2.9166666666666665,2.8125,2.9166666666666665,3.0902777777777777,2.951388888888889,2.8125
67,Marianópolis do Tocantins-A041,35.55555555555556,35.55555555555556,34.96527777777778,35.55555555555556,35.55555555555556,34.96527777777778,34.96527777777778
68,Campos Lindos-A043,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125,17.8125
69,Araguatins-A044,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112
70,Santa Fé do Araguaia-A048,0.0,0.0,0.0,27.916666666666668,27.916666666666668,27.361111111111114,0.0
71,Rio Sono-A050,100.0,100.0,100.0,100.0,100.0,100.0,100.0
72,Pium-A051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Santa Rosa do Tocantins-A052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Almas-A053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Araguaçu-A054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Brasília-A001,1.911764705882353,1.911764705882353,1.8218954248366015,1.911764705882353,1.911764705882353,1.8382352941176472,1.8300653594771243
77,Águas Emendadas-A045,2.4652777777777777,2.4652777777777777,2.3958333333333335,2.4652777777777777,2.517361111111111,2.4131944444444446,2.3958333333333335
78,Gama (Ponte Alta)-A046,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
79,Goiânia-A002,3.4222222222222225,4.044444444444444,3.6833333333333336,1.5666666666666667,1.6777777777777776,1.7611111111111113,1.472222222222222
80,Morrinhos-A003,17.24826388888889,17.239583333333332,17.161458333333332,17.75173611111111,17.8125,17.65625,17.161458333333332
81,Niquelândia-A004,4.722222222222222,4.722222222222222,4.496527777777778,4.722222222222222,4.739583333333333,4.618055555555555,4.513888888888888
82,São Simão-A011,6.666666666666667,6.666666666666667,6.641414141414141,6.666666666666667,6.8686868686868685,6.83080808080808,6.666666666666667
83,Luziânia-A012,0.5694444444444444,0.5694444444444444,0.5694444444444444,0.5694444444444444,0.5972222222222222,0.5694444444444444,0.5694444444444444
84,Aragarças-A013,4.708333333333333,4.708333333333333,4.694444444444444,4.708333333333333,4.888888888888889,4.819444444444445,14.63888888888889
85,Goiás-A014,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.04166666666666667,0.4444444444444444,0.3472222222222222,0.04166666666666667
86,Itapaci-A015,12.097222222222221,12.097222222222221,12.069444444444443,12.097222222222221,12.11111111111111,12.069444444444443,12.069444444444443
