,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,50.28561827956989,50.28561827956989,50.28561827956989,50.28561827956989,50.28561827956989,50.28561827956989,50.28561827956989
1,Rio Branco-A104,11.760752688172044,11.760752688172044,11.743951612903226,24.260752688172044,24.260752688172044,24.243951612903224,11.743951612903226
2,Porto Walter-A136,22.119815668202765,22.119815668202765,22.062211981566822,22.119815668202765,22.119815668202765,22.062211981566822,50.53763440860215
3,Marechal Thaumaturgo-A137,42.665130568356375,42.665130568356375,42.60752688172043,71.1405529953917,71.1405529953917,71.08294930875576,58.39093701996928
4,Feijó-A138,0.49923195084485406,0.49923195084485406,0.4800307219662059,14.78494623655914,14.78494623655914,14.765745007680492,14.765745007680492
5,Epitaciolândia-A140,1.7665130568356373,1.7665130568356373,1.747311827956989,9.984639016897082,9.984639016897082,9.581413210445469,26.17127496159754
6,Manaus-A101,22.18581989247312,22.18581989247312,22.043010752688172,22.18581989247312,22.18581989247312,22.043010752688172,22.068212365591396
7,Eirunepé-A109,1.14247311827957,1.14247311827957,1.14247311827957,1.3776881720430108,1.3776881720430108,1.3776881720430108,1.14247311827957
8,Boca do Acre-A110,14.331317204301076,14.331317204301076,14.213709677419356,26.831317204301076,26.831317204301076,26.713709677419356,18.04435483870968
9,Lábrea-A111,12.432795698924732,12.432795698924732,12.399193548387096,12.432795698924732,12.432795698924732,12.399193548387096,12.399193548387096
10,Humaitá-A112,37.92002688172043,37.92002688172043,37.92002688172043,37.92002688172043,37.92002688172043,37.92002688172043,37.92002688172043
11,Apui-A113,13.541666666666666,13.541666666666666,13.104838709677418,13.541666666666666,13.541666666666666,13.104838709677418,50.43682795698925
12,Coari-A117,12.936827956989246,12.936827956989246,12.936827956989246,12.936827956989246,12.936827956989246,12.936827956989246,12.936827956989246
13,Manacapuru-A119,0.8904569892473119,0.8904569892473119,0.8736559139784945,0.8904569892473119,0.8904569892473119,0.8736559139784945,0.8736559139784945
14,Autazes-A120,30.897177419354836,30.897177419354836,30.897177419354836,30.897177419354836,30.897177419354836,30.897177419354836,30.897177419354836
15,Itacoatiara-A121,11.424731182795698,11.424731182795698,11.35752688172043,11.424731182795698,11.424731182795698,11.35752688172043,11.35752688172043
16,Maués-A122,14.60013440860215,14.60013440860215,14.60013440860215,17.254704301075268,17.254704301075268,16.93548387096774,14.60013440860215
17,Parintins-A123,13.054435483870968,13.054435483870968,13.054435483870968,13.054435483870968,13.054435483870968,13.054435483870968,13.054435483870968
18,Urucará-A124,11.206317204301076,11.206317204301076,11.05510752688172,11.206317204301076,11.206317204301076,11.05510752688172,25.168010752688176
19,Rio Urubu-A125,4.754704301075269,4.754704301075269,4.6875,4.788306451612903,4.788306451612903,4.721102150537634,4.6875
20,Presidente Figueiredo-A126,19.94287634408602,19.94287634408602,19.791666666666664,19.94287634408602,19.94287634408602,19.791666666666664,19.791666666666664
21,Barcelos-A128,12.970430107526882,12.970430107526882,12.970430107526882,19.086021505376344,19.086021505376344,19.018817204301076,12.970430107526882
22,Manicore-A133,6.370967741935483,6.370967741935483,6.370967741935483,6.370967741935483,6.370967741935483,6.370967741935483,6.370967741935483
23,São Gabriel da Cachoeira-A134,17.688172043010752,17.688172043010752,17.688172043010752,17.688172043010752,17.688172043010752,17.688172043010752,20.32258064516129
24,Oiapoque-A242,15.053763440860216,15.053763440860216,15.053763440860216,16.969086021505376,16.969086021505376,16.851478494623656,27.553763440860212
25,Tartarugalzinho-A243,22.177419354838708,22.177419354838708,21.706989247311828,34.559811827956985,34.57661290322581,34.206989247311824,21.706989247311828
26,Macapá-A249,30.286738351254485,30.286738351254485,29.166666666666668,30.286738351254485,30.286738351254485,29.166666666666668,29.166666666666668
27,Belém-A201,7.378072196620583,7.378072196620583,7.363671274961598,7.378072196620583,7.378072196620583,7.363671274961598,10.935099846390168
28,Castanhal-A202,18.413978494623656,18.413978494623656,18.394777265745006,30.184331797235025,30.251536098310293,30.04992319508449,25.547235023041477
29,Medicilandia-A209,1.3440860215053763,1.3440860215053763,1.3440860215053763,1.3440860215053763,1.3440860215053763,1.3440860215053763,1.3440860215053763
30,Pacajá-A210,35.648148148148145,35.648148148148145,33.7962962962963,35.648148148148145,35.648148148148145,33.7962962962963,33.7962962962963
31,Placas-A211,13.605137395459977,13.605137395459977,13.605137395459977,13.605137395459977,13.605137395459977,13.605137395459977,35.8273596176822
32,Paragominas-A212,1.5830346475507766,1.5830346475507766,1.5830346475507766,1.5830346475507766,1.5830346475507766,1.5830346475507766,1.5830346475507766
