,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,62.58680555555556,62.58680555555556,62.56944444444444,62.58680555555556,62.58680555555556,62.56944444444444,75.06944444444444
1,Rio Branco-A104,37.53472222222222,37.53472222222222,37.53472222222222,39.54861111111111,42.84722222222222,42.56944444444444,37.53472222222222
2,Porto Walter-A136,7.063492063492063,7.063492063492063,7.063492063492063,7.063492063492063,7.063492063492063,7.063492063492063,49.84126984126984
3,Marechal Thaumaturgo-A137,28.90873015873016,28.90873015873016,28.90873015873016,57.18253968253968,57.18253968253968,57.18253968253968,28.90873015873016
4,Feijó-A138,9.94047619047619,9.94047619047619,9.94047619047619,24.226190476190474,24.226190476190474,24.226190476190474,24.226190476190474
5,Epitaciolândia-A140,0.03968253968253968,0.03968253968253968,0.03968253968253968,8.670634920634921,8.670634920634921,8.492063492063492,42.857142857142854
6,Manaus-A101,16.258169934640524,16.258169934640524,15.93954248366013,16.25,16.25,15.947712418300652,15.947712418300652
7,Eirunepé-A109,3.0902777777777777,3.0902777777777777,3.0555555555555554,28.09027777777778,28.09027777777778,28.055555555555557,3.0555555555555554
8,Boca do Acre-A110,20.97222222222222,20.97222222222222,20.868055555555557,24.479166666666664,26.163194444444443,25.48611111111111,45.83333333333333
9,Lábrea-A111,16.944444444444446,16.944444444444446,16.770833333333332,16.944444444444446,16.944444444444446,16.770833333333332,16.770833333333332
10,Humaitá-A112,41.74382716049383,41.74382716049383,41.682098765432094,41.74382716049383,41.74382716049383,41.682098765432094,41.69753086419753
11,Apui-A113,6.996527777777778,6.996527777777778,6.927083333333334,5.190972222222222,5.190972222222222,5.121527777777778,45.329861111111114
12,Coari-A117,11.435185185185185,11.435185185185185,11.435185185185185,11.435185185185185,11.435185185185185,11.435185185185185,11.435185185185185
13,Manacapuru-A119,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963
14,Autazes-A120,18.858024691358025,18.858024691358025,18.84259259259259,29.938271604938272,29.938271604938272,29.92283950617284,21.342592592592595
15,Itacoatiara-A121,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963
16,Maués-A122,2.1604938271604937,2.1604938271604937,2.1450617283950617,2.330246913580247,2.330246913580247,2.330246913580247,2.1450617283950617
17,Parintins-A123,7.114197530864197,7.114197530864197,7.114197530864197,7.114197530864197,7.114197530864197,7.114197530864197,7.114197530864197
18,Urucará-A124,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,11.126543209876544
19,Rio Urubu-A125,2.976190476190476,2.976190476190476,2.942176870748299,2.976190476190476,2.976190476190476,2.942176870748299,2.942176870748299
20,Presidente Figueiredo-A126,9.938271604938272,9.938271604938272,9.938271604938272,9.938271604938272,9.938271604938272,9.938271604938272,9.953703703703704
21,Barcelos-A128,19.35185185185185,19.35185185185185,19.35185185185185,24.336419753086417,24.336419753086417,24.19753086419753,30.462962962962965
22,Manicore-A133,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554
23,São Gabriel da Cachoeira-A134,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554,20.055555555555554
24,Oiapoque-A242,31.81423611111111,31.81423611111111,31.302083333333336,32.239583333333336,32.239583333333336,31.701388888888886,38.49826388888889
25,Tartarugalzinho-A243,35.052083333333336,35.052083333333336,34.791666666666664,35.19097222222222,35.19097222222222,35.15625,35.19097222222222
26,Macapá-A249,42.916666666666664,42.916666666666664,42.87037037037037,42.916666666666664,42.916666666666664,42.87037037037037,42.87037037037037
27,Belém-A201,30.461309523809522,30.461309523809522,30.40178571428571,30.461309523809522,30.461309523809522,30.40178571428571,30.406746031746028
28,Castanhal-A202,8.18452380952381,8.18452380952381,8.18452380952381,19.642857142857142,19.751984126984127,19.31547619047619,8.194444444444445
29,Medicilandia-A209,13.179012345679011,13.179012345679011,13.179012345679011,13.179012345679011,13.179012345679011,13.179012345679011,24.24382716049383
30,Pacajá-A210,33.25617283950617,33.25617283950617,31.03395061728395,33.25617283950617,33.25617283950617,31.03395061728395,60.27777777777777
31,Placas-A211,17.36111111111111,17.36111111111111,17.330246913580247,17.36111111111111,17.36111111111111,17.330246913580247,28.44135802469136
32,Paragominas-A212,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.06172839506172839
33,Tomé Açu-A213,12.253086419753087,12.253086419753087,12.191358024691358,15.046296296296296,15.046296296296296,14.814814814814813,12.191358024691358
34,Rondon do Pará-A214,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839
35,Salinópolis-A215,4.588197146562905,4.588197146562905,4.588197146562905,4.588197146562905,4.588197146562905,4.588197146562905,16.22892347600519
36,Bragança-A226,16.049382716049383,16.049382716049383,15.956790123456791,16.049382716049383,16.049382716049383,15.956790123456791,16.17283950617284
37,Soure-A227,10.0,10.0,10.0,10.0,10.0,10.0,10.0
38,Tucuruí-A229,0.07716049382716049,0.07716049382716049,0.07716049382716049,2.42283950617284,2.42283950617284,2.314814814814815,22.299382716049383
39,Serra dos Carajás-A230,3.0902777777777777,3.0902777777777777,3.0902777777777777,3.0902777777777777,3.0902777777777777,3.0902777777777777,13.73263888888889
40,Itaituba-A231,25.308641975308642,25.308641975308642,25.27777777777778,30.354938271604937,30.354938271604937,30.030864197530864,36.388888888888886
41,Óbidos-A232,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,25.03472222222222
42,Santana do Araguaia-A233,4.367283950617284,4.367283950617284,4.320987654320987,4.367283950617284,4.367283950617284,4.320987654320987,15.401234567901234
43,Tucumã-A234,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,Novo Repartimento-A235,0.7118055555555556,0.7118055555555556,0.6944444444444444,4.548611111111111,4.548611111111111,4.322916666666667,25.711805555555557
45,Cametá-A236,2.0414993306559572,2.0414993306559572,2.0414993306559572,2.0414993306559572,2.0414993306559572,2.0414993306559572,14.056224899598394
46,Monte Alegre-A239,28.78472222222222,28.78472222222222,28.78472222222222,28.78472222222222,28.78472222222222,28.78472222222222,28.78472222222222
47,Marabá-A240,2.662037037037037,2.662037037037037,2.642746913580247,2.662037037037037,2.662037037037037,2.642746913580247,30.401234567901238
48,Conceição do Araguaia-A241,2.6215277777777777,2.6215277777777777,2.569444444444444,2.65625,2.65625,2.5868055555555554,2.5868055555555554
49,Mina Palito-A246,19.35185185185185,19.35185185185185,19.35185185185185,19.35185185185185,19.35185185185185,19.35185185185185,66.71296296296296
50,Capitão Poço-A248,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,33.40277777777778
51,Santarém-A250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Porto Velho-A925,12.993827160493826,12.993827160493826,12.932098765432098,12.993827160493826,12.993827160493826,12.932098765432098,12.932098765432098
53,Vilhena-A938,1.9097222222222223,1.9097222222222223,1.9097222222222223,1.9097222222222223,1.9097222222222223,1.9097222222222223,1.9097222222222223
54,Cacoal-A939,10.347222222222221,10.347222222222221,10.208333333333334,10.347222222222221,10.347222222222221,10.208333333333334,13.072916666666668
55,Ariquemes-A940,2.6909722222222223,2.6909722222222223,2.638888888888889,2.6909722222222223,2.6909722222222223,2.638888888888889,2.65625
56,Boa Vista-A135,1.412037037037037,1.412037037037037,1.412037037037037,1.412037037037037,1.412037037037037,1.412037037037037,18.078703703703702
57,Palmas-A009,2.361111111111111,2.361111111111111,2.361111111111111,2.361111111111111,2.361111111111111,2.361111111111111,2.372685185185185
58,Paranã-A010,6.689814814814815,6.689814814814815,6.50462962962963,1.2268518518518519,1.2268518518518519,1.2268518518518519,1.2268518518518519
59,Peixe-A018,6.805555555555555,6.805555555555555,6.777777777777779,6.805555555555555,6.805555555555555,6.777777777777779,6.777777777777779
60,Gurupi-A019,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
61,Pedro Afonso-A020,11.51388888888889,11.51388888888889,11.472222222222223,11.51388888888889,11.51388888888889,11.472222222222223,11.48611111111111
62,Araguaina-A021,12.5,12.5,12.430555555555555,12.5,12.5,12.430555555555555,12.444444444444445
63,Dianópolis-A038,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.034722222222222224,0.052083333333333336
64,Formoso do Araguaia-A039,0.9567901234567902,0.9567901234567902,0.9259259259259258,0.9567901234567902,0.9567901234567902,0.9259259259259258,0.9259259259259258
65,Mateiros-A040,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445
66,Marianópolis do Tocantins-A041,13.88888888888889,13.88888888888889,13.88888888888889,13.88888888888889,13.88888888888889,13.88888888888889,13.88888888888889
67,Campos Lindos-A043,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445
68,Araguatins-A044,7.378472222222222,7.378472222222222,7.361111111111112,7.378472222222222,7.378472222222222,7.361111111111112,7.361111111111112
69,Pium-A051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Santa Rosa do Tocantins-A052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Almas-A053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Araguaçu-A054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Brasília-A001,1.3235294117647058,1.3316993464052287,0.9068627450980393,1.3316993464052287,1.3316993464052287,0.9150326797385622,0.8986928104575163
74,Águas Emendadas-A045,0.08680555555555555,0.08680555555555555,0.06944444444444445,0.08680555555555555,0.08680555555555555,0.06944444444444445,0.06944444444444445
75,Gama (Ponte Alta)-A046,1.1111111111111112,1.1111111111111112,1.0416666666666665,1.1111111111111112,1.1111111111111112,1.0416666666666665,1.0416666666666665
76,Goiânia-A002,6.322222222222222,6.35,6.233333333333333,4.977777777777778,4.977777777777778,4.877777777777778,4.472222222222221
77,Morrinhos-A003,21.77951388888889,21.77951388888889,21.770833333333332,23.53298611111111,23.53298611111111,23.368055555555557,21.770833333333332
78,Niquelândia-A004,18.151041666666668,18.272569444444446,18.133680555555557,12.057291666666666,12.057291666666666,11.961805555555555,11.961805555555555
79,São Simão-A011,5.708333333333333,5.708333333333333,5.611111111111111,5.708333333333333,5.708333333333333,5.611111111111111,5.611111111111111
80,Luziânia-A012,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.08333333333333334
81,Aragarças-A013,4.675925925925926,4.675925925925926,4.645061728395062,4.675925925925926,4.675925925925926,4.645061728395062,15.756172839506172
82,Goiás-A014,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839
83,Itapaci-A015,26.34722222222222,26.34722222222222,26.333333333333332,26.34722222222222,26.34722222222222,26.333333333333332,26.444444444444443
84,Jataí-A016,0.736111111111111,0.736111111111111,0.736111111111111,0.736111111111111,0.736111111111111,0.736111111111111,0.736111111111111
85,Posse-A017,0.125,0.125,0.125,0.125,0.125,0.125,0.125
86,Goianésia-A022,2.076365663322185,2.076365663322185,2.0066889632107023,2.076365663322185,2.076365663322185,2.0066889632107023,2.0066889632107023
87,Caiapônia-A023,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889
88,Alto Paraíso de Goiás-A024,0.16835016835016833,0.16835016835016833,0.16835016835016833,0.16835016835016833,0.16835016835016833,0.16835016835016833,1.865881032547699
89,Rio Verde-A025,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.1388888888888889
90,Paraúna-A027,0.10802469135802469,0.10802469135802469,0.10802469135802469,0.10802469135802469,0.10802469135802469,0.10802469135802469,0.12345679012345678
91,Iporá-A028,3.994845360824742,3.994845360824742,3.994845360824742,3.994845360824742,3.994845360824742,3.994845360824742,3.994845360824742
92,Monte Alegre de Goiás-A032,4.733560090702948,4.719387755102041,4.719387755102041,4.719387755102041,4.733560090702948,4.719387755102041,4.719387755102041
93,Pires do Rio-A033,0.07716049382716049,0.07716049382716049,0.0462962962962963,0.07716049382716049,0.07716049382716049,0.0462962962962963,0.06172839506172839
94,Catalão-A034,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.5555555555555556,0.5555555555555556,0.5709876543209876,0.5401234567901234
95,Itumbiara-A035,0.030864197530864196,0.030864197530864196,0.030864197530864196,0.030864197530864196,0.0462962962962963,0.030864197530864196,0.030864197530864196
96,Cristalina-A036,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839,0.06172839506172839
97,Silvânia-A037,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.0462962962962963,0.06944444444444445
98,Campo Grande-A702,8.805555555555555,8.805555555555555,8.805555555555555,8.805555555555555,8.805555555555555,8.805555555555555,8.805555555555555
99,Ponta Porã-A703,22.055555555555557,22.055555555555557,22.046296296296298,23.64814814814815,23.64814814814815,23.52777777777778,22.055555555555557
100,Três Lagoas-A704,22.064814814814817,22.064814814814817,22.064814814814817,22.064814814814817,22.064814814814817,22.064814814814817,22.074074074074073
101,Ivinhema-A709,33.97817460317461,33.97817460317461,33.9186507936508,33.97817460317461,33.97817460317461,33.9186507936508,39.970238095238095
