,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,42.55712365591398,42.55712365591398,42.54032258064516,42.55712365591398,42.55712365591398,42.54032258064516,42.523521505376344
1,Rio Branco-A104,19.186827956989248,19.186827956989248,19.186827956989248,19.186827956989248,19.186827956989248,19.186827956989248,19.186827956989248
2,Porto Walter-A136,17.173721340388006,17.173721340388006,17.173721340388006,17.173721340388006,17.173721340388006,17.173721340388006,33.57583774250441
3,Marechal Thaumaturgo-A137,33.267888307155324,33.267888307155324,33.267888307155324,49.49825479930192,49.49825479930192,49.49825479930192,33.267888307155324
4,Feijó-A138,20.19969278033794,20.19969278033794,20.065284178187405,20.19969278033794,20.19969278033794,20.065284178187405,34.35099846390169
5,Epitaciolândia-A140,6.95084485407066,6.95084485407066,6.874039938556067,14.919354838709678,14.919354838709678,14.727342549923195,6.874039938556067
6,Manaus-A101,24.638776881720432,24.638776881720432,21.496975806451612,24.638776881720432,24.638776881720432,21.496975806451612,21.496975806451612
7,Eirunepé-A109,10.047043010752688,10.047043010752688,10.047043010752688,10.047043010752688,10.047043010752688,10.047043010752688,10.047043010752688
8,Boca do Acre-A110,14.499327956989246,14.499327956989246,14.398521505376344,14.499327956989246,14.499327956989246,14.398521505376344,14.398521505376344
9,Lábrea-A111,9.979838709677418,9.979838709677418,9.929435483870968,9.979838709677418,9.979838709677418,9.929435483870968,9.929435483870968
10,Humaitá-A112,34.240591397849464,34.240591397849464,34.17338709677419,34.240591397849464,34.240591397849464,34.17338709677419,34.17338709677419
11,Apui-A113,3.5450268817204305,3.5450268817204305,3.494623655913978,3.5450268817204305,3.5450268817204305,3.494623655913978,28.49462365591398
12,Coari-A117,19.489247311827956,19.489247311827956,19.371639784946236,19.489247311827956,19.489247311827956,19.371639784946236,19.371639784946236
13,Manacapuru-A119,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,12.75201612903226
14,Autazes-A120,3.108198924731183,3.108198924731183,3.108198924731183,3.108198924731183,3.108198924731183,3.108198924731183,12.768817204301076
15,Itacoatiara-A121,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.4032258064516129
16,Maués-A122,2.3353494623655915,2.3353494623655915,2.3353494623655915,2.6713709677419355,2.6713709677419355,2.5873655913978495,2.3521505376344085
17,Parintins-A123,20.530913978494624,20.530913978494624,20.530913978494624,20.530913978494624,20.530913978494624,20.530913978494624,33.04771505376344
18,Urucará-A124,11.256720430107526,11.256720430107526,11.256720430107526,11.256720430107526,11.256720430107526,11.256720430107526,23.756720430107528
19,Rio Urubu-A125,1.0752688172043012,1.0752688172043012,1.0752688172043012,1.0752688172043012,1.0752688172043012,1.0752688172043012,1.0752688172043012
20,Presidente Figueiredo-A126,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753
21,Barcelos-A128,0.42002688172043007,0.47043010752688175,0.45362903225806456,0.3024193548387097,0.3024193548387097,0.3024193548387097,25.30241935483871
22,Manicore-A133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,São Gabriel da Cachoeira-A134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Oiapoque-A242,16.792674731182796,16.792674731182796,16.624663978494624,16.792674731182796,16.792674731182796,16.633064516129032,16.616263440860216
25,Tartarugalzinho-A243,0.47043010752688175,0.47043010752688175,0.45362903225806456,0.47043010752688175,0.47043010752688175,0.45362903225806456,0.45362903225806456
26,Macapá-A249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Belém-A201,15.34325889164599,15.34325889164599,15.301902398676592,15.34325889164599,15.34325889164599,15.31224152191894,15.301902398676592
28,Castanhal-A202,6.131100082712986,6.131100082712986,6.069065343258892,8.250620347394541,8.312655086848634,7.981803143093466,13.740694789081886
29,Medicilandia-A209,0.3024193548387097,0.3024193548387097,0.3024193548387097,0.3024193548387097,0.3024193548387097,0.3024193548387097,0.3024193548387097
30,Pacajá-A210,26.54569892473118,26.54569892473118,26.0752688172043,26.54569892473118,26.54569892473118,26.0752688172043,38.575268817204304
31,Placas-A211,1.747311827956989,1.747311827956989,1.747311827956989,1.747311827956989,1.747311827956989,1.747311827956989,1.7641129032258067
32,Paragominas-A212,1.0814249363867683,1.0814249363867683,1.0019083969465647,1.0814249363867683,1.0814249363867683,1.0019083969465647,0.8587786259541985
33,Tomé Açu-A213,11.466165413533833,11.466165413533833,11.43483709273183,11.466165413533833,11.466165413533833,11.43483709273183,11.43483709273183
34,Rondon do Pará-A214,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806,0.25201612903225806
35,Salinópolis-A215,7.224462365591398,7.224462365591398,7.224462365591398,7.493279569892473,8.988575268817204,8.131720430107526,7.224462365591398
36,Bragança-A226,0.48723118279569894,0.43682795698924726,0.43682795698924726,0.43682795698924726,0.43682795698924726,0.43682795698924726,12.920026881720432
37,Soure-A227,17.758736559139784,17.758736559139784,17.725134408602152,17.758736559139784,17.758736559139784,17.725134408602152,17.725134408602152
38,Tucuruí-A229,10.651881720430108,10.651881720430108,10.63508064516129,11.155913978494624,11.155913978494624,11.139112903225806,10.63508064516129
39,Serra dos Carajás-A230,10.265456989247312,10.265456989247312,10.21505376344086,10.265456989247312,10.265456989247312,10.21505376344086,19.186827956989248
40,Itaituba-A231,0.3864247311827957,0.3864247311827957,0.3864247311827957,4.149865591397849,4.149865591397849,3.948252688172043,0.3864247311827957
41,Óbidos-A232,1.881720430107527,1.881720430107527,1.747311827956989,1.881720430107527,1.881720430107527,1.747311827956989,1.747311827956989
42,Santana do Araguaia-A233,19.035618279569892,19.035618279569892,18.665994623655912,19.035618279569892,19.035618279569892,18.665994623655912,35.836693548387096
43,Tucumã-A234,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44,Novo Repartimento-A235,0.5880376344086021,0.5880376344086021,0.5880376344086021,0.7224462365591398,0.7224462365591398,0.655241935483871,13.088037634408604
45,Cametá-A236,4.637096774193548,4.637096774193548,4.620295698924731,4.637096774193548,4.637096774193548,4.620295698924731,13.82728494623656
46,Monte Alegre-A239,25.0,25.0,25.0,25.0,25.0,25.0,25.0
47,Marabá-A240,2.131336405529954,2.131336405529954,2.054531490015361,2.131336405529954,2.131336405529954,2.054531490015361,2.0737327188940093
48,Conceição do Araguaia-A241,5.561155913978495,5.561155913978495,5.477150537634409,5.561155913978495,5.561155913978495,5.477150537634409,17.993951612903224
49,Mina Palito-A246,19.623655913978492,19.623655913978492,19.623655913978492,19.623655913978492,19.623655913978492,19.623655913978492,51.90412186379928
50,Capitão Poço-A248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Santarém-A250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Porto Velho-A925,25.029868578255677,25.029868578255677,24.925328554360814,25.029868578255677,25.029868578255677,24.925328554360814,24.925328554360814
53,Vilhena-A938,12.5,12.5,12.26478494623656,12.5,12.5,12.26478494623656,12.26478494623656
54,Cacoal-A939,17.6747311827957,17.6747311827957,17.271505376344088,17.6747311827957,17.6747311827957,17.271505376344088,17.288306451612904
55,Ariquemes-A940,14.280913978494624,14.280913978494624,14.280913978494624,14.280913978494624,14.280913978494624,14.280913978494624,25.352822580645164
56,Boa Vista-A135,0.022401433691756272,0.022401433691756272,0.022401433691756272,0.022401433691756272,0.022401433691756272,0.022401433691756272,33.33333333333333
57,Palmas-A009,14.259530791788858,14.259530791788858,14.259530791788858,14.259530791788858,14.259530791788858,14.259530791788858,15.175953079178885
58,Paranã-A010,2.4682306940371457,2.4682306940371457,2.4682306940371457,2.4682306940371457,2.517106549364614,2.4926686217008798,2.4682306940371457
59,Peixe-A018,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2837514934289128,0.2688172043010753,0.2688172043010753
60,Gurupi-A019,0.31362007168458783,0.31362007168458783,0.31362007168458783,0.31362007168458783,0.32855436081242534,0.31362007168458783,0.31362007168458783
61,Pedro Afonso-A020,10.797491039426523,10.797491039426523,10.767622461170848,10.797491039426523,10.797491039426523,10.767622461170848,10.767622461170848
62,Araguaina-A021,9.050179211469533,9.050179211469533,8.856033452807646,9.050179211469533,9.050179211469533,8.856033452807646,8.856033452807646
63,Dianópolis-A038,0.3696236559139785,0.3696236559139785,0.3696236559139785,0.3696236559139785,0.3696236559139785,0.3696236559139785,0.3696236559139785
64,Formoso do Araguaia-A039,3.141801075268817,3.141801075268817,3.141801075268817,3.141801075268817,3.141801075268817,3.141801075268817,3.141801075268817
65,Mateiros-A040,8.291666666666666,8.291666666666666,8.166666666666666,8.291666666666666,8.791666666666668,8.375,8.166666666666666
66,Marianópolis do Tocantins-A041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Campos Lindos-A043,1.6493055555555556,1.6493055555555556,1.6493055555555556,1.6493055555555556,1.6493055555555556,1.6493055555555556,1.6493055555555556
68,Araguatins-A044,0.4416282642089093,0.4416282642089093,0.4416282642089093,0.4416282642089093,0.4416282642089093,0.4416282642089093,0.4416282642089093
69,Santa Rosa do Tocantins-A052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Araguaçu-A054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Brasília-A001,3.2846102150537635,3.2846102150537635,3.225806451612903,3.2846102150537635,3.2846102150537635,3.225806451612903,3.2342069892473115
72,Águas Emendadas-A045,1.7615176151761516,1.7615176151761516,1.7615176151761516,1.7615176151761516,1.7615176151761516,1.7615176151761516,1.7615176151761516
73,Gama (Ponte Alta)-A046,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336,20.833333333333336
74,Goiânia-A002,9.192379616643292,9.636512388966807,9.268349696119682,5.551659654043946,5.551659654043946,5.487377279102384,9.519635343618512
75,Morrinhos-A003,20.958781362007166,20.958781362007166,20.89605734767025,21.729390681003586,21.729390681003586,21.612903225806452,20.905017921146953
76,Niquelândia-A004,4.578853046594982,4.578853046594982,4.399641577060931,4.578853046594982,4.578853046594982,4.399641577060931,4.417562724014338
77,São Simão-A011,6.115591397849462,6.115591397849462,6.088709677419355,6.115591397849462,6.115591397849462,6.088709677419355,6.061827956989247
78,Luziânia-A012,0.5603448275862069,0.5603448275862069,0.5603448275862069,0.5603448275862069,0.5603448275862069,0.5603448275862069,0.5603448275862069
79,Aragarças-A013,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,22.53584229390681
80,Goiás-A014,1.597968936678614,1.597968936678614,1.597968936678614,1.597968936678614,1.597968936678614,1.597968936678614,1.597968936678614
81,Itapaci-A015,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,0.2688172043010753,11.379928315412187
82,Jataí-A016,1.1648745519713262,1.1648745519713262,1.1648745519713262,1.1798088410991636,1.1798088410991636,1.1648745519713262,1.1499402628434887
83,Posse-A017,4.0471923536439665,4.0471923536439665,4.0471923536439665,4.0471923536439665,4.062126642771804,4.062126642771804,15.158303464755077
84,Goianésia-A022,5.361409796893668,5.361409796893668,5.017921146953405,5.361409796893668,5.421146953405017,5.032855436081243,5.017921146953405
85,Caiapônia-A023,0.37335722819593786,0.37335722819593786,0.37335722819593786,0.37335722819593786,0.37335722819593786,0.37335722819593786,0.37335722819593786
86,Alto Paraíso de Goiás-A024,1.2395459976105137,1.2395459976105137,1.2246117084826762,1.2395459976105137,1.2544802867383513,1.2246117084826762,1.2246117084826762
87,Rio Verde-A025,0.6720430107526881,0.6720430107526881,0.5824372759856631,0.6869772998805257,0.6869772998805257,0.5973715651135006,0.5824372759856631
88,Paraúna-A027,15.08736559139785,15.08736559139785,15.070564516129032,15.08736559139785,15.08736559139785,15.070564516129032,15.036962365591396
89,Iporá-A028,0.044802867383512544,0.044802867383512544,0.044802867383512544,0.044802867383512544,0.044802867383512544,0.044802867383512544,0.044802867383512544
90,Monte Alegre de Goiás-A032,9.229390681003585,9.229390681003585,9.214456391875746,9.229390681003585,9.453405017921147,9.289127837514934,9.214456391875746
91,Pires do Rio-A033,12.064676616915424,12.064676616915424,12.033582089552239,12.064676616915424,12.080223880597014,12.033582089552239,23.740671641791046
92,Catalão-A034,6.283602150537634,6.283602150537634,6.165994623655914,6.636424731182795,6.636424731182795,6.502016129032258,12.920026881720432
93,Itumbiara-A035,7.442876344086022,7.442876344086022,7.426075268817205,7.442876344086022,7.526881720430108,7.442876344086022,7.426075268817205
94,Cristalina-A036,0.47043010752688175,0.47043010752688175,0.47043010752688175,0.47043010752688175,0.47043010752688175,0.47043010752688175,0.5040322580645161
95,Silvânia-A037,2.025139664804469,2.025139664804469,2.025139664804469,2.025139664804469,2.025139664804469,2.025139664804469,2.025139664804469
96,Campo Grande-A702,8.28853046594982,8.28853046594982,8.28853046594982,8.28853046594982,8.28853046594982,8.28853046594982,8.297491039426523
97,Ponta Porã-A703,15.349462365591398,15.349462365591398,15.31362007168459,15.600358422939067,15.600358422939067,15.546594982078854,15.32258064516129
98,Três Lagoas-A704,22.491039426523297,22.491039426523297,22.43727598566308,22.491039426523297,22.491039426523297,22.43727598566308,22.455197132616487
99,Ivinhema-A709,17.214640198511166,17.214640198511166,17.20430107526882,17.214640198511166,17.214640198511166,17.20430107526882,17.20430107526882
100,Paranaíba-A710,14.068100358422939,14.068100358422939,14.038231780167266,15.97968936678614,15.97968936678614,15.890083632019117,14.038231780167266
101,Nhumirim-A717,17.553763440860216,17.553763440860216,17.540322580645164,17.553763440860216,17.580645161290324,17.567204301075268,25.241935483870968
102,Aquidauana-A719,12.903225806451612,12.903225806451612,12.903225806451612,12.903225806451612,12.903225806451612,12.903225806451612,12.828554360812424
103,Coxim-A720,0.8661887694145758,0.8661887694145758,0.8661887694145758,4.838709677419355,4.838709677419355,4.599761051373955,0.8661887694145758
104,Dourados-A721,2.7011494252873565,2.7011494252873565,2.6867816091954024,2.7011494252873565,2.7011494252873565,2.6867816091954024,2.6867816091954024
105,Miranda-A722,0.5376344086021506,0.5376344086021506,0.5376344086021506,0.5376344086021506,0.5376344086021506,0.5376344086021506,0.5376344086021506
106,Porto Murtinho-A723,2.8745644599303137,2.8745644599303137,2.8600464576074334,2.8745644599303137,2.8890824622531937,2.8600464576074334,2.8600464576074334
107,Corumbá-A724,2.8216374269005846,2.8216374269005846,2.7923976608187138,2.807017543859649,2.807017543859649,2.807017543859649,2.807017543859649
108,Chapadão do Sul-A730,6.645758661887694,6.645758661887694,6.645758661887694,6.645758661887694,6.645758661887694,6.645758661887694,6.645758661887694
109,Maracaju-A731,1.6427718040621269,1.6427718040621269,1.627837514934289,1.9862604540023896,1.9862604540023896,1.9862604540023896,1.657706093189964
110,São Gabriel do Oeste-A732,5.943847072879331,5.943847072879331,5.928912783751493,12.186379928315413,13.276583034647551,12.903225806451612,17.040023894862603
111,Cassilândia-A742,10.366263440860216,10.366263440860216,10.315860215053764,10.366263440860216,10.366263440860216,10.315860215053764,10.315860215053764
