,Estação,Md_temp_max,Md_temp_min,Md_temp,Md_ur_max,Md_ur_min,MD_ur,Md_prec
0,Parque Estadual Chandless-A102,39.98893805309734,39.98893805309734,39.98893805309734,39.98893805309734,39.98893805309734,39.98893805309734,39.98893805309734
1,Rio Branco-A104,0.018436578171091445,0.018436578171091445,0.018436578171091445,0.3134218289085546,1.0693215339233038,12.850294985250738,0.018436578171091445
2,Porto Walter-A136,21.38047138047138,21.38047138047138,21.35942760942761,21.38047138047138,21.38047138047138,21.35942760942761,50.1473063973064
3,Marechal Thaumaturgo-A137,42.42424242424242,42.42424242424242,42.42424242424242,71.17003367003367,71.21212121212122,71.21212121212122,71.21212121212122
4,Feijó-A138,0.0,0.0,0.0,14.646464646464647,14.646464646464647,14.646464646464647,14.646464646464647
5,Epitaciolândia-A140,11.637205387205388,11.637205387205388,11.48989898989899,19.80218855218855,19.80218855218855,19.444444444444446,41.014309764309765
6,Manaus-A101,29.609144542772864,29.609144542772864,29.424778761061948,29.609144542772864,29.609144542772864,29.424778761061948,29.433997050147493
7,Eirunepé-A109,0.8480825958702065,0.8480825958702065,0.8480825958702065,0.8480825958702065,0.8480825958702065,0.8480825958702065,0.8480825958702065
8,Boca do Acre-A110,16.132005899705014,16.132005899705014,15.96607669616519,28.963864306784657,28.963864306784657,28.797935103244836,15.96607669616519
9,Lábrea-A111,7.927728613569321,7.927728613569321,7.890855457227139,7.927728613569321,7.927728613569321,7.890855457227139,7.890855457227139
10,Humaitá-A112,37.665929203539825,37.665929203539825,37.665929203539825,37.665929203539825,37.665929203539825,37.665929203539825,37.665929203539825
11,Apui-A113,6.839970501474927,6.839970501474927,6.674041297935103,6.839970501474927,6.839970501474927,6.674041297935103,44.28466076696165
12,Coari-A117,12.426253687315635,12.426253687315635,12.426253687315635,12.426253687315635,12.426253687315635,12.426253687315635,12.426253687315635
13,Manacapuru-A119,0.4609144542772861,0.4609144542772861,0.4424778761061947,0.4609144542772861,0.4609144542772861,0.4424778761061947,0.4424778761061947
14,Autazes-A120,25.16592920353982,25.16592920353982,25.16592920353982,25.16592920353982,25.16592920353982,25.16592920353982,25.16592920353982
15,Itacoatiara-A121,5.033185840707965,5.033185840707965,4.922566371681416,5.033185840707965,5.033185840707965,4.922566371681416,4.922566371681416
16,Maués-A122,14.362094395280236,14.362094395280236,14.362094395280236,16.426991150442475,16.426991150442475,16.353244837758112,14.362094395280236
17,Parintins-A123,18.842182890855458,18.842182890855458,18.842182890855458,18.842182890855458,18.842182890855458,18.823746312684367,18.823746312684367
18,Urucará-A124,7.098082595870206,7.098082595870206,7.098082595870206,7.098082595870206,7.098082595870206,7.098082595870206,7.098082595870206
